Tags,GO ID,GO Name,GO Category,FDR,P-Value,Nr Test,Nr Reference,Non Annot Test,Non Annot Reference
[OVER],GO:0034719,SMN-Sm protein complex,CELLULAR_COMPONENT,0.014904127,3.95E-04,4,4,1979,37034
[OVER],GO:1901071,glucosamine-containing compound metabolic process,BIOLOGICAL_PROCESS,0.014999958,3.99E-04,7,21,1976,37017
[OVER],GO:0009889,regulation of biosynthetic process,BIOLOGICAL_PROCESS,0.015161853,4.05E-04,147,2051,1836,34987
[OVER],GO:0015075,ion transmembrane transporter activity,MOLECULAR_FUNCTION,0.01604554,4.31E-04,44,463,1939,36575
[OVER],GO:0070887,cellular response to chemical stimulus,BIOLOGICAL_PROCESS,0.016059069,4.33E-04,53,591,1930,36447
[OVER],GO:0005687,U4 snRNP,CELLULAR_COMPONENT,0.016794977,4.59E-04,5,9,1978,37029
[OVER],GO:0009605,response to external stimulus,BIOLOGICAL_PROCESS,0.016794977,4.58E-04,35,341,1948,36697
[OVER],GO:0031300,intrinsic component of organelle membrane,CELLULAR_COMPONENT,0.016794977,4.58E-04,20,151,1963,36887
[OVER],GO:0120255,olefinic compound biosynthetic process,BIOLOGICAL_PROCESS,0.017286598,4.79E-04,6,15,1977,37023
[OVER],GO:0005516,calmodulin binding,MOLECULAR_FUNCTION,0.017286598,4.81E-04,14,85,1969,36953
[OVER],GO:0140299,small molecule sensor activity,MOLECULAR_FUNCTION,0.017286598,4.79E-04,6,15,1977,37023
[OVER],GO:0000155,phosphorelay sensor kinase activity,MOLECULAR_FUNCTION,0.017286598,4.79E-04,6,15,1977,37023
[OVER],GO:0050832,defense response to fungus,BIOLOGICAL_PROCESS,0.017507392,4.89E-04,12,65,1971,36973
[OVER],GO:0006520,cellular amino acid metabolic process,BIOLOGICAL_PROCESS,0.017778592,4.99E-04,33,316,1950,36722
[OVER],GO:0046394,carboxylic acid biosynthetic process,BIOLOGICAL_PROCESS,0.017848069,5.05E-04,35,343,1948,36695
[OVER],GO:0009640,photomorphogenesis,BIOLOGICAL_PROCESS,0.017848069,5.03E-04,7,22,1976,37016
[OVER],GO:0006820,anion transport,BIOLOGICAL_PROCESS,0.018344445,5.23E-04,40,412,1943,36626
[OVER],GO:0051234,establishment of localization,BIOLOGICAL_PROCESS,0.018344445,5.22E-04,157,2228,1826,34810
[OVER],GO:0046483,heterocycle metabolic process,BIOLOGICAL_PROCESS,0.018863388,5.40E-04,254,3856,1729,33182
[OVER],GO:0005215,transporter activity,MOLECULAR_FUNCTION,0.020586984,5.92E-04,90,1159,1893,35879
[OVER],GO:0009526,plastid envelope,CELLULAR_COMPONENT,0.020728443,5.99E-04,42,443,1941,36595
[OVER],GO:0090079,"translation regulator activity, nucleic acid binding",MOLECULAR_FUNCTION,0.020949031,6.14E-04,16,109,1967,36929
[OVER],GO:1901072,glucosamine-containing compound catabolic process,BIOLOGICAL_PROCESS,0.020949031,6.30E-04,6,16,1977,37022
[OVER],GO:0031406,carboxylic acid binding,MOLECULAR_FUNCTION,0.020949031,6.10E-04,25,216,1958,36822
[OVER],GO:0046348,amino sugar catabolic process,BIOLOGICAL_PROCESS,0.020949031,6.30E-04,6,16,1977,37022
[OVER],GO:0006810,transport,BIOLOGICAL_PROCESS,0.020949031,6.13E-04,155,2204,1828,34834
[OVER],GO:0051179,localization,BIOLOGICAL_PROCESS,0.020949031,6.27E-04,163,2337,1820,34701
[OVER],GO:0070181,small ribosomal subunit rRNA binding,MOLECULAR_FUNCTION,0.020949031,6.30E-04,6,16,1977,37022
[OVER],GO:0006026,aminoglycan catabolic process,BIOLOGICAL_PROCESS,0.020949031,6.30E-04,6,16,1977,37022
[OVER],GO:0006032,chitin catabolic process,BIOLOGICAL_PROCESS,0.020949031,6.30E-04,6,16,1977,37022
[OVER],GO:0006030,chitin metabolic process,BIOLOGICAL_PROCESS,0.020949031,6.30E-04,6,16,1977,37022
[OVER],GO:0010556,regulation of macromolecule biosynthetic process,BIOLOGICAL_PROCESS,0.021515292,6.50E-04,144,2027,1839,35011
[OVER],GO:0097526,spliceosomal tri-snRNP complex,CELLULAR_COMPONENT,0.021651694,6.57E-04,8,31,1975,37007
[OVER],GO:0022857,transmembrane transporter activity,MOLECULAR_FUNCTION,0.021861565,6.66E-04,87,1117,1896,35921
[OVER],GO:0004089,carbonate dehydratase activity,MOLECULAR_FUNCTION,0.021869642,6.82E-04,4,5,1979,37033
[OVER],GO:0072546,EMC complex,CELLULAR_COMPONENT,0.021869642,6.82E-04,4,5,1979,37033
[OVER],GO:0009800,cinnamic acid biosynthetic process,BIOLOGICAL_PROCESS,0.021869642,6.82E-04,4,5,1979,37033
[OVER],GO:0009803,cinnamic acid metabolic process,BIOLOGICAL_PROCESS,0.021869642,6.82E-04,4,5,1979,37033
[OVER],GO:0045182,translation regulator activity,MOLECULAR_FUNCTION,0.021869642,6.70E-04,16,110,1967,36928
[OVER],GO:0045548,phenylalanine ammonia-lyase activity,MOLECULAR_FUNCTION,0.021869642,6.82E-04,4,5,1979,37033
[OVER],GO:1901605,alpha-amino acid metabolic process,BIOLOGICAL_PROCESS,0.023466188,7.34E-04,23,194,1960,36844
[OVER],GO:0006996,organelle organization,BIOLOGICAL_PROCESS,0.024456216,7.68E-04,95,1248,1888,35790
[OVER],GO:0009941,chloroplast envelope,CELLULAR_COMPONENT,0.025063809,7.90E-04,28,259,1955,36779
[OVER],GO:0034470,ncRNA processing,BIOLOGICAL_PROCESS,0.0251072,7.95E-04,38,394,1945,36644
[OVER],GO:0004673,protein histidine kinase activity,MOLECULAR_FUNCTION,0.025499236,8.16E-04,6,17,1977,37021
[OVER],GO:0016775,"phosphotransferase activity, nitrogenous group as acceptor",MOLECULAR_FUNCTION,0.025499236,8.16E-04,6,17,1977,37021
[OVER],GO:0015995,chlorophyll biosynthetic process,BIOLOGICAL_PROCESS,0.025499236,8.16E-04,6,17,1977,37021
[OVER],GO:0055085,transmembrane transport,BIOLOGICAL_PROCESS,0.025755233,8.28E-04,92,1204,1891,35834
[OVER],GO:0062197,cellular response to chemical stress,BIOLOGICAL_PROCESS,0.026043968,8.40E-04,9,41,1974,36997
[OVER],GO:0051171,regulation of nitrogen compound metabolic process,BIOLOGICAL_PROCESS,0.026539023,8.59E-04,166,2405,1817,34633
[OVER],GO:0016070,RNA metabolic process,BIOLOGICAL_PROCESS,0.026688227,8.67E-04,199,2957,1784,34081
[OVER],GO:0048029,monosaccharide binding,MOLECULAR_FUNCTION,0.02691977,8.81E-04,20,160,1963,36878
[OVER],GO:0031301,integral component of organelle membrane,CELLULAR_COMPONENT,0.02691977,8.80E-04,19,148,1964,36890
[OVER],GO:0016054,organic acid catabolic process,BIOLOGICAL_PROCESS,0.027476016,9.10E-04,17,125,1966,36913
[OVER],GO:0004551,nucleotide diphosphatase activity,MOLECULAR_FUNCTION,0.027476016,9.19E-04,5,11,1978,37027
[OVER],GO:0009881,photoreceptor activity,MOLECULAR_FUNCTION,0.027476016,9.19E-04,5,11,1978,37027
[OVER],GO:0043207,response to external biotic stimulus,BIOLOGICAL_PROCESS,0.027476016,9.08E-04,24,210,1959,36828
[OVER],GO:0051707,response to other organism,BIOLOGICAL_PROCESS,0.027476016,9.08E-04,24,210,1959,36828
[OVER],GO:0015718,monocarboxylic acid transport,BIOLOGICAL_PROCESS,0.027476016,9.19E-04,5,11,1978,37027
[OVER],GO:0016053,organic acid biosynthetic process,BIOLOGICAL_PROCESS,0.027653258,9.32E-04,36,370,1947,36668
[OVER],GO:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",MOLECULAR_FUNCTION,0.027653258,9.32E-04,8,33,1975,37005
[OVER],GO:1901606,alpha-amino acid catabolic process,BIOLOGICAL_PROCESS,0.027905655,9.44E-04,10,51,1973,36987
[OVER],GO:0080090,regulation of primary metabolic process,BIOLOGICAL_PROCESS,0.028637946,9.72E-04,167,2429,1816,34609
[OVER],GO:0048580,regulation of post-embryonic development,BIOLOGICAL_PROCESS,0.028841844,9.82E-04,11,61,1972,36977
[OVER],GO:0031418,L-ascorbic acid binding,MOLECULAR_FUNCTION,0.029734467,0.001016318,19,150,1964,36888
[OVER],GO:0004568,chitinase activity,MOLECULAR_FUNCTION,0.03027111,0.001041947,6,18,1977,37020
[OVER],GO:0016998,cell wall macromolecule catabolic process,BIOLOGICAL_PROCESS,0.03027111,0.001041947,6,18,1977,37020
[OVER],GO:0008135,"translation factor activity, RNA binding",MOLECULAR_FUNCTION,0.030409694,0.001050377,15,104,1968,36934
[OVER],GO:0031984,organelle subcompartment,CELLULAR_COMPONENT,0.030464492,0.001055936,72,903,1911,36135
[OVER],GO:0009639,response to red or far red light,BIOLOGICAL_PROCESS,0.03089825,0.001074689,10,52,1973,36986
[OVER],GO:0098542,defense response to other organism,BIOLOGICAL_PROCESS,0.031370881,0.001102455,22,188,1961,36850
[OVER],GO:0042542,response to hydrogen peroxide,BIOLOGICAL_PROCESS,0.031370881,0.001100435,8,34,1975,37004
[OVER],GO:0006979,response to oxidative stress,BIOLOGICAL_PROCESS,0.031370881,0.001097571,26,239,1957,36799
[OVER],GO:0044283,small molecule biosynthetic process,BIOLOGICAL_PROCESS,0.031550429,0.001112562,46,516,1937,36522
[OVER],GO:0044419,biological process involved in interspecies interaction between organisms,BIOLOGICAL_PROCESS,0.032463712,0.001148674,24,214,1959,36824
[OVER],GO:0006955,immune response,BIOLOGICAL_PROCESS,0.032926006,0.001172957,22,189,1961,36849
[OVER],GO:0002376,immune system process,BIOLOGICAL_PROCESS,0.032926006,0.001172957,22,189,1961,36849
[OVER],GO:0006452,translational frameshifting,BIOLOGICAL_PROCESS,0.033258044,0.001212804,3,2,1980,37036
[OVER],GO:0010277,chlorophyllide a oxygenase [overall] activity,MOLECULAR_FUNCTION,0.033258044,0.001212804,3,2,1980,37036
[OVER],GO:0035436,triose phosphate transmembrane transport,BIOLOGICAL_PROCESS,0.033258044,0.001212804,3,2,1980,37036
[OVER],GO:0015976,carbon utilization,BIOLOGICAL_PROCESS,0.033258044,0.001212804,3,2,1980,37036
[OVER],GO:0045905,positive regulation of translational termination,BIOLOGICAL_PROCESS,0.033258044,0.001212804,3,2,1980,37036
[OVER],GO:0045901,positive regulation of translational elongation,BIOLOGICAL_PROCESS,0.033258044,0.001212804,3,2,1980,37036
[OVER],GO:0015717,triose phosphate transport,BIOLOGICAL_PROCESS,0.033258044,0.001212804,3,2,1980,37036
[OVER],GO:0043624,cellular protein complex disassembly,BIOLOGICAL_PROCESS,0.035309999,0.001296131,9,44,1974,36994
[OVER],GO:0034599,cellular response to oxidative stress,BIOLOGICAL_PROCESS,0.035309999,0.001292462,8,35,1975,37003
[OVER],GO:0006468,protein phosphorylation,BIOLOGICAL_PROCESS,0.03611048,0.00132986,95,1272,1888,35766
[OVER],GO:0006970,response to osmotic stress,BIOLOGICAL_PROCESS,0.036244834,0.00133917,17,130,1966,36908
[OVER],GO:0006721,terpenoid metabolic process,BIOLOGICAL_PROCESS,0.037023871,0.001381441,13,85,1970,36953
[OVER],GO:2000026,regulation of multicellular organismal development,BIOLOGICAL_PROCESS,0.037023871,0.001385777,11,64,1972,36974
[OVER],GO:0051287,NAD binding,MOLECULAR_FUNCTION,0.037023871,0.001381441,13,85,1970,36953
[OVER],GO:0009408,response to heat,BIOLOGICAL_PROCESS,0.037023871,0.001384168,14,96,1969,36942
[OVER],GO:0051537,"2 iron, 2 sulfur cluster binding",MOLECULAR_FUNCTION,0.040218943,0.001510207,8,36,1975,37002
[OVER],GO:2000112,regulation of cellular macromolecule biosynthetic process,BIOLOGICAL_PROCESS,0.040449293,0.001523725,141,2025,1842,35013
[OVER],GO:0005515,protein binding,MOLECULAR_FUNCTION,0.041682804,0.001575208,272,4247,1711,32791
[OVER],GO:0006022,aminoglycan metabolic process,BIOLOGICAL_PROCESS,0.043089412,0.00163355,6,20,1977,37018
[OVER],GO:0000302,response to reactive oxygen species,BIOLOGICAL_PROCESS,0.045318266,0.001723501,11,66,1972,36972
[OVER],GO:0034220,ion transmembrane transport,BIOLOGICAL_PROCESS,0.045913587,0.001757193,40,442,1943,36596
[OVER],GO:0007033,vacuole organization,BIOLOGICAL_PROCESS,0.045913587,0.001756026,8,37,1975,37001
[OVER],GO:0035639,purine ribonucleoside triphosphate binding,MOLECULAR_FUNCTION,0.046140702,0.001771439,158,2316,1825,34722
[OVER],GO:0016746,acyltransferase activity,MOLECULAR_FUNCTION,0.048494748,0.001867652,43,487,1940,36551
[OVER],GO:0015318,inorganic molecular entity transmembrane transporter activity,MOLECULAR_FUNCTION,0.049513227,0.001918794,39,430,1944,36608
[OVER],GO:0031227,intrinsic component of endoplasmic reticulum membrane,CELLULAR_COMPONENT,0.049513227,0.001915944,11,67,1972,36971
